bus0,bus1,voltage,s_nom,length,type,geometry
way/341099346-220,way/75609279-220,220.0,983.1120383760948,30621.83,Al/St 240/40 2-bundle 220.0,"LINESTRING (174.86286700428343 -36.95479572098154, 174.86404805527144 -36.95119000709695, 174.8647089 -36.9499027, 174.867554 -36.9470364, 174.8706938 -36.9460659, 174.8757047 -36.9444051, 174.8802288 -36.9427107, 174.8827734 -36.9412272, 174.8839629 -36.9381668, 174.8860999 -36.9352302, 174.8897059 -36.9333241, 174.8930914 -36.9314777, 174.8961655 -36.929889, 174.9005466 -36.9286938, 174.90344942586214 -36.92688916728525, 174.90630447391248 -36.926804347738305)"
way/167300914-220,way/93713118-220,220.0,983.1120383760948,711543.07,Al/St 240/40 2-bundle 220.0,"LINESTRING (174.98036026056022 -41.15050132028499, 174.9439993013505 -41.10912050419896, 174.9441589 -41.1083773, 174.9474329 -41.1079522, 174.9492481 -41.105407, 174.9518487 -41.1011449, 174.9532907 -41.0964427, 174.954451 -41.0944953, 174.9571874 -41.0916301, 174.9622428 -41.0872895, 174.9686286 -41.0825992, 174.9701049 -41.0814864, 174.9774349 -41.076071, 174.9844215 -41.0709529, 174.9862497 -41.0695746, 174.9902065 -41.0666173, 174.9926269 -41.0641776, 175.0002315 -41.0563274, 175.0036991 -41.0528841, 175.0042655 -41.0497707, 175.0056474 -41.0425272, 175.0062826 -41.039245, 175.0077074 -41.036144, 175.0088832 -41.033632, 175.0100934 -41.0309321, 175.0102676 -41.0277102, 175.0098102 -41.0259075, 175.0080515 -41.0192279, 175.006066 -41.0167544, 175.004935 -41.0148794, 175.0026043 -41.0107682, 174.9993666 -41.005043, 174.9982149 -41.0030516, 174.9972091 -40.9973285, 174.9975562 -40.9958514, 174.9989017 -40.9905183, 175.0000091 -40.9864223, 175.0013859 -40.9825487, 175.0026224 -40.9790149, 175.0039165 -40.9778699, 175.0052448 -40.9766031, 175.0064831 -40.9728852, 175.0078014 -40.9689324, 175.0093243 -40.9641681, 175.0136692 -40.9615271, 175.0171386 -40.9593793, 175.018439 -40.9580801, 175.0217301 -40.9549724, 175.0261595 -40.9530275, 175.0297536 -40.9514962, 175.0376098 -40.9467691, 175.0393355 -40.9457408, 175.0451742 -40.9420749, 175.0472228 -40.940843, 175.0506754 -40.9396184, 175.0559942 -40.9377248, 175.0623044 -40.9355109, 175.0673829 -40.9336864, 175.0689357 -40.9328831, 175.0733087 -40.9305756, 175.0782522 -40.9285425, 175.0827173 -40.9266751, 175.0851176 -40.9256727, 175.0888121 -40.9241545, 175.0927339 -40.922572, 175.0964364 -40.9210132, 175.0978062 -40.9199786, 175.1024181 -40.9166037, 175.1078614 -40.9125156, 175.1115528 -40.9097616, 175.1174511 -40.9053619, 175.1217877 -40.9021243, 175.1237967 -40.900021, 175.1260804 -40.8976147, 175.1283167 -40.8952585, 175.1322866 -40.8910972, 175.1364762 -40.8863334, 175.139853 -40.8809887, 175.1425425 -40.8731915, 175.1439823 -40.8711311, 175.1468512 -40.8673337, 175.1495729 -40.8636562, 175.151636 -40.8609, 175.1562364 -40.8545939, 175.1587357 -40.8513408, 175.1614159 -40.8478429, 175.1637227 -40.8448355, 175.1673894 -40.8400436, 175.1726199 -40.8332208, 175.1756955 -40.8292148, 175.1771442 -40.8273505, 175.178359 -40.8248644, 175.1827835 -40.8160478, 175.1867396 -40.8091778, 175.1898627 -40.8039632, 175.1919939 -40.8002767, 175.1942364 -40.7953642, 175.1933346 -40.7891314, 175.1930803 -40.7844014, 175.1943006 -40.7804733, 175.1958359 -40.776977, 175.197304 -40.7736654, 175.1986066 -40.77071, 175.1994134 -40.7688227, 175.2009494 -40.7652206, 175.2026027 -40.7613598, 175.2061258 -40.7580825, 175.2091245 -40.7553176, 175.2126539 -40.7519894, 175.2157192 -40.7496885, 175.2202018 -40.7462346, 175.2227026 -40.7443108, 175.2255915 -40.7418044, 175.2287111 -40.7390971, 175.2317525 -40.7364597, 175.2347729 -40.7333277, 175.2368034 -40.7312218, 175.239894 -40.7280164, 175.2445135 -40.7257944, 175.2547535 -40.7208626, 175.2577004 -40.7168707, 175.2606792 -40.7128445, 175.2620865 -40.7109305, 175.2653225 -40.7065584, 175.2668549 -40.7044845, 175.2688297 -40.7018119, 175.2711583 -40.6986603, 175.2744213 -40.6966131, 175.2763562 -40.6953994, 175.278263 -40.6942186, 175.2814423 -40.6936293, 175.2838101 -40.6931922, 175.2927751 -40.6915147, 175.2981063 -40.689997, 175.3022629 -40.6888091, 175.3044385 -40.6868044, 175.3074225 -40.684086, 175.3096856 -40.6820091, 175.3122189 -40.6803343, 175.3153545 -40.678249, 175.3196134 -40.67545, 175.3247191 -40.672359, 175.3297043 -40.6695943, 175.3345164 -40.6666565, 175.3391385 -40.6638351, 175.3437925 -40.6562594, 175.3464889 -40.6525019, 175.348674 -40.6493628, 175.350469 -40.6467512, 175.3539543 -40.641565, 175.357131 -40.6369992, 175.3604782 -40.6320758, 175.3623549 -40.6285634, 175.3657484 -40.6221414, 175.371105 -40.6173991, 175.3740928 -40.6148553, 175.3762784 -40.6129975, 175.3772478 -40.6119042, 175.3788244 -40.6101118, 175.3812027 -40.6074051, 175.3838285 -40.6044457, 175.3857913 -40.6022081, 175.3894877 -40.598082, 175.3940281 -40.59274, 175.3965264 -40.5898006, 175.3980951 -40.5879958, 175.39997 -40.5860569, 175.4039516 -40.5820542, 175.4090636 -40.5780932, 175.4109278 -40.577073, 175.4159078 -40.5743823, 175.4208118 -40.5717157, 175.4247614 -40.5693593, 175.4293397 -40.5666118, 175.4339677 -40.5636473, 175.4375825 -40.5613422, 175.4429151 -40.5579772, 175.4460694 -40.5559235, 175.4491593 -40.5539019, 175.4524852 -40.5517086, 175.4546632 -40.5500623, 175.4591473 -40.5465809, 175.4623558 -40.544111, 175.4663469 -40.5410776, 175.4696943 -40.5384934, 175.4727735 -40.5372622, 175.4761395 -40.5358842, 175.4809977 -40.5337968, 175.4840128 -40.5314608, 175.4883715 -40.5281108, 175.491719 -40.5255449, 175.4939781 -40.5237989, 175.4980427 -40.5206773, 175.5015173 -40.5180107, 175.5041768 -40.515965, 175.5081112 -40.5129377, 175.5131629 -40.5090499, 175.5173488 -40.50615, 175.522831 -40.5029998, 175.5267995 -40.4997913, 175.5347568 -40.4932864, 175.5367265 -40.4916816, 175.539335 -40.4895541, 175.5445783 -40.4852655, 175.5461832 -40.4839624, 175.556869 -40.4789716, 175.5620804 -40.4765357, 175.5658269 -40.4748394, 175.5678585 -40.4739195, 175.5715418 -40.4722492, 175.5747575 -40.470794, 175.578824 -40.4689468, 175.580909 -40.4662397, 175.5839238 -40.4623587, 175.5872926 -40.4579841, 175.5899963 -40.4545546, 175.5927814 -40.4509282, 175.5957205 -40.4471011, 175.5987587 -40.4432152, 175.6019846 -40.4390512, 175.605099 -40.4350453, 175.6072576 -40.4322651, 175.6108922 -40.4275725, 175.6132452 -40.4245293, 175.6152 -40.4220104, 175.6186572 -40.4199039, 175.6235723 -40.416888, 175.6272479 -40.4137637, 175.62993297855832 -40.411474896823115, 175.6316602870283 -40.41044990740046)"
way/93713118-220,NZ26-220,220.0,491.5560191880474,139793.78,Al/St 240/40 2-bundle 220.0,"LINESTRING (174.98036026056022 -41.15050132028499, 174.9825645513235 -41.145210231090005, 174.983642 -41.1417924, 174.9847073 -41.1386807, 174.9853195 -41.1351577, 174.9864062 -41.1290467, 174.9871887 -41.124663, 174.9874569 -41.1231368, 174.9879489 -41.1203611, 174.9882071 -41.1189148, 174.9879064 -41.1135291, 174.9877803 -41.1114248, 174.9874831 -41.1060486, 174.9872764 -41.1018119, 174.9868182 -41.0940723, 174.9872794 -41.0896805, 174.9882176 -41.0863141, 174.9890576 -41.0831913, 174.9904618 -41.0791842, 174.9912301 -41.0770086, 174.9941731 -41.0685316, 174.9948338 -41.0666832, 174.9960648 -41.0642568, 175.0008332 -41.0581632, 175.004398 -41.0540336, 175.0053765 -41.0527041, 175.0086723 -41.0450896, 175.0095364 -41.0389717, 175.010237 -41.0368837, 175.011196 -41.0341104, 175.0119246 -41.0319433, 175.0107855 -41.0270009, 175.0088464 -41.019431, 175.0062301 -41.0161954, 175.0038916 -41.0119897, 175.0026238 -41.0097273, 175.0005821 -41.0061046, 174.9991243 -41.0035523, 174.998065 -40.997375, 174.9985139 -40.9952674, 174.9994426 -40.9908058, 175.0007136 -40.9864562, 175.0021191 -40.9820496, 175.0028297 -40.9797276, 175.0040474 -40.9757844, 175.005233 -40.971824, 175.0055929 -40.9666387, 175.0067862 -40.9594138, 175.0071529 -40.9575522, 175.0081135 -40.9524151, 175.0095009 -40.9460681, 175.0118701 -40.9407666, 175.0125583 -40.9386732, 175.0134776 -40.9362391, 175.014233 -40.9336884, 175.0151255 -40.9306104, 175.0177985 -40.9237038, 175.0184036959544 -40.92153919576265, 175.01874348599642 -40.92097534968943)"
NZ26-220,way/167285336-220,220.0,491.5560191880474,638849.81,Al/St 240/40 2-bundle 220.0,"LINESTRING (175.01874348599642 -40.92097534968943, 175.01984360313918 -40.91943781223778, 175.0229764 -40.9157531, 175.024308 -40.9141868, 175.026695 -40.9117363, 175.0284687 -40.9098874, 175.0308513 -40.9065139, 175.0342179 -40.9022318, 175.0369778 -40.8975905, 175.0376246 -40.8962802, 175.0394317 -40.8901772, 175.0406314 -40.8874978, 175.0421316 -40.8840376, 175.0439977 -40.8806184, 175.0452792 -40.8782483, 175.0465783 -40.8758682, 175.0487067 -40.8727222, 175.0504632 -40.8701096, 175.0525194 -40.8670623, 175.0541801 -40.8645953, 175.0564182 -40.8612792, 175.0589178 -40.8575675, 175.0608853 -40.854649, 175.0626676 -40.8519985, 175.0640655 -40.8499371, 175.0658289 -40.8473107, 175.0680487 -40.8440217, 175.0702206 -40.8407911, 175.0715523 -40.8385183, 175.073395 -40.835334, 175.075507 -40.8317201, 175.0776107 -40.8289066, 175.0798685 -40.8259088, 175.0820866 -40.8229571, 175.0834908 -40.8211084, 175.0855757 -40.8178155, 175.0882342 -40.813628, 175.0895619 -40.8115278, 175.0910742 -40.8091536, 175.0929349 -40.8062277, 175.0951645 -40.8027079, 175.0967216 -40.8002595, 175.0981514 -40.7980086, 175.1008254 -40.7938082, 175.1028453 -40.7906279, 175.1052285 -40.7866077, 175.1072592 -40.7831858, 175.1092509 -40.779824, 175.1112373 -40.7764854, 175.1132504 -40.7731054, 175.1152818 -40.7696892, 175.1172059 -40.7664407, 175.1192165 -40.7630483, 175.1211861 -40.7597264, 175.1227004 -40.7571749, 175.1247142 -40.7547495, 175.1272331 -40.7516939, 175.1296988 -40.748715, 175.1322976 -40.7455753, 175.1349131 -40.7424024, 175.1377859 -40.7389298, 175.1395359 -40.7361792, 175.1410278 -40.7338469, 175.1426643 -40.7312878, 175.1438518 -40.729423, 175.1456004 -40.7266862, 175.1470979 -40.7243236, 175.1484368 -40.7232126, 175.1509855 -40.7210978, 175.1529991 -40.7194711, 175.1562504 -40.7168602, 175.1594227 -40.7142487, 175.1605261 -40.7123711, 175.1619697 -40.7099393, 175.1632848 -40.707716, 175.1655169 -40.7038745, 175.1662548 -40.7026195, 175.1677029 -40.7001997, 175.1688944 -40.6981056, 175.1701057 -40.6960533, 175.1715017 -40.6936336, 175.1737814 -40.6898323, 175.175348 -40.6871317, 175.1759993 -40.6855789, 175.1772004 -40.6826908, 175.177878 -40.6810411, 175.1794372 -40.6773295, 175.1811368 -40.6732892, 175.1826986 -40.6695022, 175.1839617 -40.6664213, 175.1854911 -40.6627673, 175.1868502 -40.6605839, 175.1879699 -40.6589986, 175.189953 -40.6561947, 175.1919694 -40.6533545, 175.194124 -40.6503055, 175.1957315 -40.6480352, 175.1978041 -40.645109, 175.2005376 -40.6412406, 175.2031186 -40.6375851, 175.2044047 -40.6357615, 175.2055809 -40.6341029, 175.2073517 -40.6315983, 175.2086716 -40.6297341, 175.2113429 -40.6259599, 175.2124225 -40.6243368, 175.2145018 -40.6209718, 175.2158141 -40.6188399, 175.2172643 -40.6164955, 175.2185235 -40.6144539, 175.2199431 -40.6121584, 175.2224112 -40.6081553, 175.2241189 -40.605396, 175.2254285 -40.6032786, 175.2271687 -40.6004616, 175.2288754 -40.5976936, 175.2307608 -40.5946459, 175.2332316 -40.5906463, 175.234904 -40.5879404, 175.2363475 -40.5855949, 175.2382073 -40.582585, 175.2400651 -40.5795671, 175.2422788 -40.5759786, 175.2448096 -40.5718284, 175.2461965 -40.5695393, 175.2476882 -40.5670919, 175.2489697 -40.5649878, 175.2506996 -40.5621433, 175.25287 -40.5585622, 175.2547804 -40.5554246, 175.25677 -40.5520946, 175.2585663 -40.5491927, 175.2605844 -40.5458135, 175.2626449 -40.5424463, 175.2642305 -40.5398233, 175.2660449 -40.5368215, 175.2678698 -40.5338322, 175.2695856 -40.5309919, 175.2718803 -40.528069, 175.2741196 -40.5252201, 175.2764199 -40.5222205, 175.2779318 -40.5203033, 175.2801031 -40.5175179, 175.2819391 -40.5151505, 175.2837629 -40.5127996, 175.2858163 -40.5101488, 175.2879903 -40.5073554, 175.2899595 -40.5048122, 175.2918795 -40.5023463, 175.2939731 -40.4996436, 175.2962606 -40.4966911, 175.2982514 -40.4941218, 175.3005431 -40.4911731, 175.302689 -40.4874259, 175.3036754 -40.4841697, 175.3047449 -40.4807312, 175.3056065 -40.4779272, 175.3086426 -40.4755617, 175.3118742 -40.4730595, 175.3152769 -40.4704145, 175.3181848 -40.4681632, 175.3216471 -40.4655279, 175.3248335 -40.4630543, 175.3279878 -40.4605895, 175.331303 -40.458034, 175.3341187 -40.4556436, 175.3368927 -40.4533974, 175.3400363 -40.4508176, 175.3432657 -40.4481233, 175.346141 -40.4457719, 175.3488125 -40.4435506, 175.3520651 -40.4408273, 175.3551269 -40.4382637, 175.3583563 -40.4355932, 175.3611834 -40.4332578, 175.3641348 -40.4307948, 175.3660864 -40.4291909, 175.3684146 -40.4272675, 175.3710432 -40.4251073, 175.373028 -40.4234942, 175.3762198 -40.4203905, 175.3792776 -40.4174743, 175.38189 -40.4149747, 175.3838641 -40.413092, 175.3866322 -40.4104249, 175.389854 -40.4071276, 175.3931609 -40.403696, 175.3961473 -40.4006303, 175.3980257 -40.3987095, 175.4004519 -40.3962038, 175.4030768 -40.3934965, 175.4061542 -40.3922286, 175.4099625 -40.3906335, 175.4140569 -40.3889323, 175.4180797 -40.3872555, 175.4225056 -40.3854124, 175.4266287 -40.383705, 175.4309857 -40.3818605, 175.4346207 -40.3803561, 175.4386933 -40.37866, 175.4428078 -40.3769436, 175.4470484 -40.3751761, 175.4509859 -40.3735373, 175.4553111 -40.3717404, 175.459547 -40.3699721, 175.4625301 -40.3677586, 175.4653098 -40.3656935, 175.4684434 -40.3633689, 175.4716469 -40.3609906, 175.4747345 -40.3586957, 175.4777949 -40.3564257, 175.480728 -40.3542521, 175.4835348 -40.3521628, 175.48661 -40.3500864, 175.4895716 -40.3480901, 175.4928364 -40.345915, 175.4960921 -40.3436792, 175.4996302 -40.3412776, 175.5030955 -40.3389464, 175.5064175 -40.3366878, 175.5098265 -40.3343918, 175.5132937 -40.3320167, 175.5163655 -40.3298869, 175.5195613 -40.3276798, 175.5231174 -40.3252285, 175.5266893 -40.3227165, 175.5300002 -40.3204193, 175.5333707 -40.3180722, 175.536758 -40.3157186, 175.5401421 -40.3134479, 175.5435639 -40.3112155, 175.5470125 -40.3089303, 175.5501834 -40.3068389, 175.5532236 -40.3046015, 175.5565717 -40.3021456, 175.5600754 -40.2995266, 175.5635839 -40.2969897, 175.5671019 -40.2944046, 175.5705046 -40.2918948, 175.5739629 -40.2893465, 175.5774883 -40.2867278, 175.5810926 -40.2840696, 175.5844551 -40.2816265, 175.5888828 -40.2806627, 175.5936444 -40.2796278, 175.5979518 -40.2786995, 175.6026584 -40.2776779, 175.6071694 -40.2767055, 175.6118171 -40.2756932, 175.6163554 -40.2746931, 175.6203193 -40.2742413, 175.6250389 -40.2744924, 175.6291051 -40.2748931, 175.63217576793014 -40.27572259476973, 175.63984949233836 -40.280782024056876)"
way/93713118-220,way/95343089-220,220.0,983.1120383760948,172351.37,Al/St 240/40 2-bundle 220.0,"LINESTRING (174.7595339580991 -41.259325300044885, 174.75238577637066 -41.24966122132801, 174.7516343 -41.2471228, 174.7510241 -41.2448913, 174.7509814 -41.2416229, 174.7517643 -41.2389632, 174.7499045 -41.2346139, 174.7476476 -41.2284249, 174.7482691 -41.2229869, 174.7485084 -41.2166775, 174.7486956 -41.2149851, 174.7551254 -41.2078015, 174.7564833 -41.2062946, 174.7584995 -41.2040291, 174.7611663 -41.2010625, 174.7635208 -41.1982386, 174.7654278 -41.195945, 174.7684801 -41.1922927, 174.7710818 -41.1893275, 174.7744255 -41.1869803, 174.7765505 -41.1854707, 174.7848439 -41.1849616, 174.7973896 -41.1868039, 174.7992441 -41.1870766, 174.8018185 -41.1875029, 174.8114393 -41.190419, 174.8170582 -41.191949, 174.8195923 -41.1926439, 174.8219227 -41.1930588, 174.8295213 -41.1955492, 174.8334004 -41.1969639, 174.8369111 -41.1964269, 174.8392471 -41.1944067, 174.8412326 -41.1926899, 174.8462221 -41.1901205, 174.8524631 -41.1868965, 174.8552506 -41.1833109, 174.8577472 -41.1799189, 174.8611995 -41.1752411, 174.8626425 -41.1733225, 174.8639836 -41.1714247, 174.8666771 -41.1666784, 174.8694365 -41.1618527, 174.8723514 -41.1598357, 174.8754464 -41.1571149, 174.8777103 -41.1561643, 174.8805557 -41.154177, 174.8862539 -41.1508305, 174.8875276 -41.150017, 174.8907594 -41.1478173, 174.8954322 -41.1450036, 174.8996533 -41.1413506, 174.9017723 -41.1393294, 174.903283 -41.1366765, 174.9052463 -41.1333088, 174.9079066 -41.1303792, 174.9111135 -41.1278324, 174.9129178 -41.1264234, 174.9170669 -41.1248085, 174.9230707 -41.1209048, 174.9260271 -41.1185044, 174.931964 -41.1150624, 174.9398416 -41.1136102, 174.9429217889882 -41.111938339351376, 174.98036026056022 -41.15050132028499)"
